Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
GHCL,Gujarat Heavy Chemicals Ltd.,,,95.59,95.59,"3,838.29","3,838.29","3,933.88",,242.62,243.5,12.49,5.77,504.38,,104.9,242.93,326.73,12.06,686.62,"5,124.88",,,"1,729.60",1.84,108.55,0,"1,839.99",14.97,0,0.76,112.17,"1,967.89",,364.84,772.33,218.41,139.75,1.06,"1,660.60","3,156.99","5,124.88",,,248.04,,0,0,0,0,,"1,451.14",,--,,--,289.3,,--,,--,--,,--,--
GICHSGFIN,GIC Housing Finance Ltd.,,,53.88,53.88,"1,645.43","1,645.43","1,699.31",,0,0,9.06,16.5,25.56,,"9,142.72",10.17,42.41,0,"9,195.30","10,920.17",,,25.82,26.4,0,0,61.04,0,85.2,0,47.55,193.79,,230.07,0,0.26,88.88,"10,328.24",78.93,"10,726.38","10,920.17",,,87.69,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,230.07
GILLANDERS,Gillanders Arbuthnot & Co Ltd.,,,21.34,33.44,248.84,248.84,282.29,,0.38,0,6.49,1.2,8.07,,73.76,45.27,40.06,28.68,187.75,478.11,,,230.58,0.17,3.1,0,233.84,40.25,0,0,8.71,282.81,,0,89.7,25.4,3,0.07,77.13,195.3,478.11,,,10.03,,0,0,0,0,,5.54,,--,,68.85,--,,11.03,,--,0.09,,--,--
GILLETTE,Gillette India Ltd.,,,32.59,32.59,937.29,937.29,988.86,,0,0,0.05,111.42,111.47,,0,680.13,92.63,43.06,815.82,"1,916.15",,,389.47,0,32.43,0,421.9,0,45.81,19.05,179.52,666.28,,0,412.35,320.16,455.56,2.74,59.06,"1,249.87","1,916.15",,,"1,206.24",,0,0,0,0,,723.93,,--,,--,204.21,,--,,--,--,,--,--
GINNIFILA,Ginni Filaments Ltd.,,,85.65,85.65,193.24,193.24,278.89,,72.96,19.5,0,13.55,106.01,,182.77,38.95,23.88,6.03,251.64,636.54,,,260.67,1.83,3.59,0,266.09,35.62,0,0,12.05,313.77,,0,162.14,93.57,4.28,0,62.78,322.77,636.54,,,21.27,,0,0,0,0,,62.5,,--,,--,237.76,,--,,--,35.62,,--,--
GIPCL,Gujarat Industries Power Co. Ltd.,,,151.25,151.25,"3,003.05","3,003.05","3,154.30",,390.73,324.14,22.37,265.65,"1,002.89",,93.03,89.98,86.24,15.11,284.36,"4,487.04",,,"2,948.75",2.72,75.11,0,"3,026.58",105.9,0,0,293.66,"3,426.14",,0,258.8,307.27,455.8,0,39.03,"1,060.90","4,487.04",,,624.27,,0,0,0,0,,0,,--,,--,--,,--,,89.44,16.46,,--,--
GKWLIMITED,GKW Ltd.,,,5.97,5.97,258.03,"2,200.86","2,206.83",,0,581.73,0.04,0.38,582.15,,0,0.02,12.06,2.03,14.1,"2,803.08",,,"2,551.86",0.01,1.05,0,"2,552.92",105.02,0,0.13,21.08,"2,679.16",,79.72,0,0,41.69,0.03,2.47,123.92,"2,803.08",,,2.27,,0,0,0,0,,0,,--,,--,--,,1.64,,105.02,--,,--,61.04
GLAXO,GlaxoSmithKline Pharmaceuticals Ltd.,,,169.41,169.41,"1,585.27","1,585.27","1,753.00",,0,0,4.13,253.55,257.67,,0,418.56,480.67,417.79,"1,317.03","3,327.70",,,294.81,34.09,20.31,1.04,350.25,24.49,133.18,88.1,264.96,860.98,,518.29,437.7,192.38,"1,150.73",0,167.62,"2,466.72","3,327.70",,,358.51,,0,0,0,0,,"1,563.00",,--,,--,162.17,,125.39,,--,24.49,,--,--
GLFL,Gujarat Lease Financing Ltd.,,,27.16,27.16,-31.4,-31.4,-4.24,,10,0,0,0,10,,0,0.03,0.31,0.03,0.37,6.14,,,0.01,0,0,0,0.01,0.01,0,0,5.29,5.32,,0,0,0,0.77,0,0.05,0.82,6.14,,,0,,0,0,0,0,,0,,--,,--,--,,9.95,,--,--,,--,--
GLOBALVECT,Global Vectra Helicorp Ltd.,,,14,14,14.1,14.1,28.1,,29.28,36.56,239.21,11.92,316.97,,14.31,150.92,255.06,3.09,423.38,768.45,,,422.89,0.01,0,0,422.9,0,0,0,133.38,556.28,,0,25.43,22.33,15.27,0,149.14,212.17,768.45,,,65.51,,0,0,0,0,,190.53,,--,,--,228.52,,3.2,,--,--,,--,--
GLOBUSSPR,Globus Spirits Ltd.,,,28.8,28.8,857.83,857.83,886.63,,110.9,110.22,13.81,4.56,239.48,,164.31,216.02,78.14,6.49,464.97,"1,591.08",,,825.09,0.71,99.1,0,924.89,0,0,0,156.76,"1,081.66",,0,157.78,211.29,35.15,0.02,105.18,509.42,"1,591.08",,,55.79,,0,0,0,0,,0,,--,,52.02,--,,--,,--,0,,--,--
GMBREW,GM Breweries Ltd.,,,18.29,18.29,663.48,663.48,681.77,,0,2.22,0.29,0,2.51,,0,8.9,75.16,0.83,84.89,769.17,,,52.53,0.16,7.85,132.37,192.91,445.73,0,0,22.68,661.32,,0,36.7,0.31,23.87,0,46.97,107.85,769.17,,,0,,0,0,0,0,,0,,--,,--,--,,8.92,,--,445.73,,--,--
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,,,63.6,63.6,"5,695.81","5,695.81","5,759.41",,0,50.71,16.28,561.78,628.77,,0,203.29,264.99,25.49,493.76,"6,881.95",,,"1,048.56",315.44,11.56,86.88,"1,473.90",479.18,0,5.74,"2,928.68","4,887.49",,0,106.98,188.98,75.62,3,"1,619.88","1,994.46","6,881.95",,,"1,182.84",,0,0,0,0,,0,,--,,--,--,,60.42,,308.76,161.5,,--,--
GMMPFAUDLR,GMM Pfaudler Ltd.,,,8.99,8.99,695.68,695.68,707.98,,216.4,5.85,0.53,0,222.78,,114.74,153.86,116.51,7.06,392.17,"1,322.93",,,214.05,18.1,6.54,0,238.69,519.05,0,0,11.65,769.39,,0,199.14,197.43,38.17,0.44,118.36,553.54,"1,322.93",,,8.67,,0,0,0,0,,34.89,,--,,--,167.13,,7.56,,--,519.05,,--,--
GNFC,Gujarat Narmada Valley Fert & Chem. Ltd.,,,155.42,155.42,"8,850.94","8,850.94","9,006.36",,0,343.9,583.01,371.61,"1,298.52",,0.01,577.71,514.32,199.86,"1,291.90","11,596.78",,,"3,325.04",18.53,187.01,37.78,"3,568.36","2,785.42",0,115.15,257.13,"6,726.06",,321.02,"1,123.21",367.44,"1,993.91",815.93,249.21,"4,870.72","11,596.78",,,"1,199.30",,0,0,0,0,,458.4,,--,,--,68.45,,--,,416.49,"2,689.95",,--,--
GOACARBON,Goa Carbon Ltd.,,,9.15,9.15,176.88,176.88,186.03,,9,1.43,0,0,10.43,,413.2,142.76,15.84,0.5,572.3,768.76,,,22.12,0,3.28,0,25.41,6.51,0,0,14.79,46.71,,0,327.94,154.97,201.7,0,37.44,722.05,768.76,,,3.19,,0,0,0,0,,973.12,,--,,--,--,,3.45,,6.51,--,,--,--
GODFRYPHLP,Godfrey Phillips India Ltd.,,,10.4,10.4,"3,178.00","3,178.00","3,188.40",,0,2.04,280.37,21.67,304.07,,34.63,373.95,622.18,15.19,"1,045.94","4,538.41",,,844.67,20.19,21.13,33.31,919.31,"2,226.87",0,3.14,54.43,"3,203.74",,137.08,855.98,149.51,32.22,0.9,158.98,"1,334.67","4,538.41",,,75.05,,0,0,0,0,,344,,--,,958,--,,8.68,,--,"2,226.87",,137.08,--
GODREJPROP,Godrej Properties Ltd.,,,139.01,139.01,"9,798.87","9,798.87","9,945.13",,0,0,11.36,14.59,25.95,,"6,400.10","1,420.48","2,122.19",26.26,"9,969.03","19,940.11",,,161.74,15.18,98.19,32.19,308.15,"2,140.40",102.84,"1,117.65",158.33,"3,827.37",,946.15,"6,006.13",156.65,"1,616.21","5,314.97","2,072.63","16,112.74","19,940.11",,,496.32,,0,0,0,0,,52.27,,--,,--,--,,54.24,,--,513.87,,--,946.15
GOKEX,Gokaldas Exports Ltd.,,,30.29,30.29,862.7,862.7,892.99,,0.07,0,84.73,13.32,98.12,,25,83.79,198.82,43.94,351.54,"1,342.66",,,259.6,1.12,0,0,260.72,20.75,30.65,121.14,36.08,469.33,,343.99,292.29,135.82,20.89,0,80.33,873.32,"1,342.66",,,"1,589.29",,0,0,0,0,,325.13,,--,,--,"1,873.62",,--,,--,--,,343.99,--
GOKULAGRO,Gokul Agro Resources Ltd.,,,29.51,29.51,522.87,522.87,552.37,,263.11,12.91,14.63,2.18,292.83,,147.15,871.33,38.98,0,"1,057.46","1,902.66",,,324.08,0.91,106.48,0,431.46,9.31,0,0,130.84,571.61,,3.25,647.82,328.35,228.55,30.26,92.82,"1,331.05","1,902.66",,,141.07,,"7,322.29",2.1,2.1,0,,100.97,,--,,955.52,--,,--,,--,9.31,,--,3.25
GOLDTECH,AION-TECH SOLUTIONS Ltd.,,,34.58,34.58,23.04,23.04,57.62,,0,0,6.86,1.38,8.24,,0.01,8.86,3.28,0.12,12.26,78.12,,,14.41,0,0,0,14.41,24.05,0.71,0.14,0,39.31,,0,0,17.19,15.9,0.6,5.12,38.81,78.12,,,92.03,,0,0,0,0,,9.1,,--,,--,12.6,,--,,--,24.05,,--,--
GOODLUCK,Good Luck India Ltd.,,,5.45,5.45,592.98,592.98,598.43,,90.93,32.28,0,6.55,129.76,,506.69,127.75,75.73,11.09,721.26,"1,470.14",,,400.63,0,37.05,0,437.67,4.3,0,0,6.37,448.34,,0.1,520.11,350.86,11.75,0,138.99,"1,021.80","1,470.14",,,154.92,,0,17.39,17.39,0,,14.76,,--,,856.44,--,,1.67,,--,3.5,,--,--
GPPL,Gujarat Pipavav Port Ltd.,,,483.44,483.44,"1,594.88","1,594.88","2,078.32",,0,140.69,128.23,0,268.92,,0,65.94,202.87,20.8,289.61,"2,636.85",,,"1,362.27",0.88,90.19,0,"1,457.71",83,0,0,43.36,"1,584.07",,0,7.6,85.62,894.79,0.47,64.3,"1,052.78","2,636.85",,,519.43,,0,0,0,0,,31.9,,--,,--,222.76,,--,,--,--,,--,--
GPTINFRA,GPT Infraprojects Ltd.,,,58.17,58.17,191.5,191.5,249.67,,36.75,0.93,37.67,5.21,80.56,,201.25,167.6,31.87,2.39,403.12,733.35,,,72.98,0.04,7.37,0,80.39,68.66,0,4.8,56.9,210.76,,0,94.35,33.73,25.01,1.7,367.81,522.59,733.35,,,21.66,,0,0,0,0,,37.06,,--,,--,3.11,,20.4,,--,68.66,,--,--
GRANULES,Granules India Ltd.,,,24.2,24.2,"2,661.83","2,661.83","2,699.46",,148.64,23.44,8.7,29.26,210.04,,762.18,744.39,72.58,14.62,"1,593.77","4,503.27",,,"1,256.06",73.73,63.46,0,"1,393.26",676.53,0,12.15,103.37,"2,185.30",,0,593.41,"1,372.19",202.98,0,149.39,"2,317.97","4,503.27",,,213.49,,0,0,0,0,,"1,411.96",,--,,--,"3,652.58",,--,,0.01,676.53,,--,--
GRAPHITE,Graphite India Ltd.,,,39.08,39.08,"4,602.88","4,602.88","4,641.96",,0,106.23,0,0,106.23,,335.23,290.06,620.85,36.25,"1,282.39","6,030.58",,,658.11,0.21,126.28,0,785.45,902.25,0,0.99,72.09,"1,760.78",,"1,265.29","2,189.91",522.8,70.97,0.84,219.99,"4,269.80","6,030.58",,,432.34,,0,0,0,0,,995.36,,--,,--,794.04,,--,,--,902.25,,--,"1,265.29"
GRASIM,Grasim Industries Ltd.,,,131.69,131.69,"46,726.01","46,726.01","46,954.93",,"4,273.23","1,534.80",92.06,64.23,"5,964.32",,981,"4,711.20","3,243.26",322.39,"9,257.85","62,177.11",,,"15,399.10",820.53,"2,919.09",0,"19,145.32","30,841.15",0,100.31,"1,370.77","51,457.55",,"3,055.63","4,492.78","1,597.26",474.37,3.68,"1,095.84","10,719.56","62,177.11",,,"5,145.96",,0,0,0,0,,"10,715.45",,--,,--,"3,206.60",,29.53,,"7,741.46",799.66,,389.09,"2,666.54"
GRAVITA,Gravita India Ltd.,,,13.81,13.81,294.72,294.72,308.53,,90.3,0,13.53,5.62,109.45,,193.64,105.23,128.71,0.68,428.26,846.24,,,176.97,0.13,14.31,0,191.41,8.52,8.09,9.98,9.41,227.41,,1.11,394.21,139.67,8.92,0,74.92,618.83,846.24,,,34.28,,0,0,0,0,,"1,458.76",,--,,--,"1,293.99",,3.34,,--,--,,1.11,--
GREENPOWER,Orient Green Power Company Ltd.,,,750.72,750.72,-13.57,-13.57,737.15,,283.27,0,0,0.32,283.59,,0.48,1.65,1.55,0.1,3.78,"1,024.52",,,0,0.02,0,0,0.02,667.72,0,349.53,1.56,"1,018.83",,0,0,1.41,0.8,0,3.48,5.69,"1,024.52",,,"1,486.92",,0,0,0,0,,0,,--,,--,--,,23.53,,--,667.72,,--,--
GRINDWELL,Grindwell Norton Ltd.,,,55.36,55.36,"1,730.42","1,733.78","1,789.14",,3.95,14.6,24.57,33.64,76.76,,5,264.73,167.95,24.62,462.3,"2,328.19",,,425.82,8.21,117.91,0,552.62,351.2,0,6.29,102.92,"1,013.02",,435.23,428.08,241.08,131.84,26.56,52.37,"1,315.17","2,328.19",,,90,,0,0,0,0,,783.83,,--,,--,590.1,,51.14,,--,351.2,,--,435.23
GROBTEA,The Grob Tea Company Ltd.,,,1.16,1.16,76.59,76.59,77.76,,0.67,1.12,1.83,1.38,5,,11.2,2.29,9.97,1.38,24.85,107.61,,,28.67,0,6.82,9.06,44.55,3.62,0,0,1.54,49.71,,0.15,17.94,1.25,8.19,21.48,8.89,57.9,107.61,,,4.22,,0,0,0,0,,0,,--,,--,--,,--,,3.62,0,,--,--
GRPLTD,GRP Ltd.,,,1.33,1.33,146.46,146.46,147.8,,21.64,11.59,0.51,1.68,35.42,,62.76,15.87,19.53,1.63,99.78,283,,,100.35,0.08,5.29,1,106.78,5.21,0,0,9.2,121.19,,15.69,45.55,71.27,0.55,1.83,26.93,161.81,283,,,22.3,,0,0,0,0,,23.77,,--,,239.45,--,,0.25,,--,5.21,,--,--
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,,,114.55,114.55,"1,299.27","1,299.27","1,413.82",,0,14.52,17.41,89.33,121.26,,301.17,"1,173.87","7,737.02",28.8,"9,240.86","10,775.93",,,499.25,8.36,4.84,0,513.65,0,0,0,367.17,880.82,,233.66,"2,918.50",50.85,"4,327.81",0,"2,364.29","9,895.11","10,775.93",,,"5,568.61",,0,0,0,0,,0,,--,,--,--,,--,,--,0,,--,233.66
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,,,79.7,79.7,"11,883.83","11,883.83","11,963.52",,0,473.08,1.48,310.61,785.17,,0,586.43,341.52,96.22,"1,024.17","13,772.87",,,"2,572.40",1.74,199.02,0,"2,773.16","5,278.60",0,0,427.23,"8,478.99",,0,"1,175.66",491.51,"1,422.83",247.94,"1,955.96","5,293.88","13,772.87",,,"1,638.55",,"1,734.21",764.13,764.13,0,,2.79,,--,,276.57,--,,31.24,,"4,020.88","1,257.71",,--,--
GSS,GSS Infotech Ltd.,,,16.94,16.94,102.8,102.8,127.23,,0,0,0,0,0,,0,0.65,19.97,0.11,20.72,147.95,,,0.21,0.01,0,0,0.22,113.86,0.16,0,0.35,114.6,,0,0,0.83,4.64,0,27.89,33.35,147.95,,,1.23,,0,0,0,0,,0.01,,--,,17.51,--,,7.99,,--,113.86,,--,--
GTL,GTL Ltd.,,,157.3,396.37,"-6,960.20","-6,960.20","-6,563.83",,0,0,0.28,1.22,1.5,,"5,825.66",10.84,412.52,0.25,"6,249.27",257.86,,,50.2,0.6,0,0.21,51.01,0,0,0,0.61,51.62,,0,0,33.16,12.62,0,160.46,206.24,257.86,,,"8,182.12",,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
GTLINFRA,GTL Infrastructure Ltd.,,,"12,671.10","12,671.10","-17,459.75","-17,459.75","-4,788.65",,0,0,539.5,53.84,593.34,,"3,670.73",43.39,"4,455.03",49.08,"8,218.23","4,270.83",,,"3,188.87",0.93,0,30.33,"3,220.13",0,0,0,198.11,"3,418.24",,68.77,4.47,130.74,497.55,0,151.06,852.59,"4,270.83",,,"4,051.28",,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,68.77
GTPL,GTPL Hathway Ltd.,,,112.46,112.46,760.59,760.59,873.05,,24.58,0,17.48,5.86,47.93,,69.39,457.93,311.21,0.63,839.16,"1,760.14",,,665.08,128.15,6.89,0,800.12,199.62,16.6,194.86,79.26,"1,290.46",,0,21.88,261.58,123.2,0.56,62.48,469.69,"1,760.14",,,341.18,,0,0,0,0,,0,,--,,--,--,,95.95,,--,199.62,,--,--
GUJAPOLLO,Gujarat Apollo Industries Ltd.,,,11.8,11.8,220.09,220.09,231.89,,2.36,1.1,0,0,3.46,,8.68,3.1,2.46,0.28,14.51,249.87,,,29.4,0.09,2.54,1.65,33.68,55.18,0,0,5.47,94.34,,0,15.6,1.22,0.55,135.63,2.54,155.53,249.87,,,1.84,,0.03,0,0,0,,0.18,,--,,7.72,--,,9.55,,--,--,,--,--
GUJGASLTD,Gujarat Gas Ltd.,,,137.68,137.68,"6,857.93","6,857.93","6,995.61",,0,846.1,195.01,55,"1,096.11",,0,715.58,"2,060.41",27.38,"2,803.37","10,895.09",,,"6,860.21",476.16,957.6,1.3,"8,320.78",30.41,0,2.74,561.97,"8,915.90",,0,61.18,"1,021.15",680.98,3.84,212.04,"1,979.19","10,895.09",,,"2,663.81",,0,0,0,0,,0,,--,,--,--,,--,,--,30.38,,--,--
GUJRAFFIA,Gujarat Raffia Industries Ltd.,,,5.4,5.4,14.71,14.71,20.12,,2.45,0,0,0.28,2.73,,10.1,1.27,1.5,0.01,12.88,35.72,,,12.13,0,0,0,12.13,0,0,0,0,12.13,,0,8.83,4.4,7.43,0,2.93,23.59,35.72,,,0,,0,0,0,0,,3.74,,--,,10.33,--,,--,,--,--,,--,--
GULFOILLUB,Gulf Oil Lubricants India Ltd.,,,9.8,9.8,"1,157.87","1,157.87","1,178.44",,0,19.02,28.87,0,47.89,,331.58,390.65,123.01,0,845.24,"2,071.57",,,274.73,2.76,3.06,0,280.55,88.35,0,1.83,31.83,402.56,,0,471.7,409.97,654.24,0.31,132.8,"1,669.01","2,071.57",,,40.96,,0,0,0,0,,711.45,,--,,172.25,--,,--,,--,88.35,,--,--
GULFPETRO,GP Petroleums Ltd.,,,25.49,25.49,250.68,250.68,276.18,,0,1.87,10.77,0.84,13.49,,19.34,20.73,5.01,10.56,55.64,345.31,,,63.92,0.03,0.11,0,64.06,0,0,0,10.69,74.75,,0,84.51,136.03,0.14,0,49.88,270.56,345.31,,,3.97,,188.92,0,0,0,,0.84,,--,,12.15,--,,10.98,,--,--,,--,--
GULPOLY,Gulshan Polyols Ltd.,,,5.2,5.2,569.86,569.86,575.06,,127.5,13.71,4.45,0.63,146.29,,120.47,80.4,65.68,0,266.55,987.9,,,275.81,0.06,278.02,2.72,556.61,19.58,0,0,29.48,605.67,,3.39,157.37,141.63,5.71,0,74.12,382.23,987.9,,,64.25,,5.37,0,0,4.87,,0.82,,--,,102.74,--,,--,,--,19.09,,--,3.39
GVKPIL,GVK Power & Infrastructure Ltd.,,,157.92,157.92,715.05,715.05,872.97,,0,0,26.95,0,26.95,,365.61,0.77,"1,299.17",0.07,"1,665.62","2,565.54",,,0.46,0,0,0,0.46,944.93,0,0,12.1,957.49,,"1,474.29",0,9.94,46.76,72.57,4.49,"1,608.05","2,565.54",,,13.96,,0,0,0,0,,0,,--,,--,--,,5.29,,--,944.93,,95.65,--
HAL,Hindustan Aeronautics Ltd.,,,334.39,334.39,"23,171.78","23,171.78","23,506.17",,0,0,"11,452.85","1,332.94","12,785.79",,0,"3,137.34","20,911.43","6,776.65","30,825.42","67,117.38",,,"5,791.56","1,035.74",635.81,0.03,"8,711.24","1,385.39","1,125.71",6.21,"4,002.52","15,231.07",,0,"12,160.67","4,719.07","20,306.15",7.62,"14,692.80","51,886.31","67,117.38",,,"14,788.88",,"2,734.17",0,0,119.36,,332.83,,--,,248.57,45.14,,250.79,,--,"1,275.18",,--,--
HARRMALAYA,Harrisons Malyalam Ltd.,,,18.45,18.45,137.74,137.74,156.2,,46.7,0,2.95,50.67,100.32,,45.45,45.92,75.01,22.36,188.75,445.27,,,290.14,0.79,57.67,0,348.59,0.01,0,0,11.91,360.51,,0.01,37.79,11.35,2.05,0,33.56,84.75,445.27,,,73.73,,0,0,0,0,,1.45,,--,,--,55.55,,5.85,,--,0.01,,--,0.01
HATSUN,Hatsun Agro Products Ltd.,,,22.28,22.28,"1,418.40","1,418.40","1,440.68",,780.39,40.18,282.28,14.06,"1,116.91",,667.54,184.5,329.02,12.17,"1,193.23","3,750.82",,,"2,601.33",13.26,254.5,0,"2,869.09",20.61,0,0,101.15,"2,990.85",,0,576.25,7.8,41.93,0,134,759.97,"3,750.82",,,471.76,,38.45,0,0,0,,1.44,,--,,--,7.11,,14.38,,--,20.61,,--,--
HAVELLS,Havells India Ltd.,,,62.65,62.65,"6,549.53","6,549.53","6,614.48",,0,361.51,198.22,136.72,696.45,,0,"2,642.54",914.82,274.91,"3,832.27","11,143.20",,,"2,227.77","1,392.80",163.42,0,"3,786.98",20.45,0,0,283.99,"4,091.42",,180.87,"3,708.47",971.33,"1,861.87",0,329.24,"7,051.78","11,143.20",,,538.3,,0,0,0,0,,"2,937.63",,--,,--,364.58,,51.59,,--,20,,--,180.87
HBLPOWER,HBL Power Systems Ltd.,,,27.72,27.72,928,928,955.72,,37.78,10.27,3.63,2.25,53.93,,37.76,96.58,109.95,39.04,283.33,"1,292.98",,,304.93,11.69,24.33,0,365.84,8.06,0,2.02,42.29,418.2,,0.03,331.23,323.54,143.9,0,76.08,874.77,"1,292.98",,,221.48,,553.43,0,0,1.09,,8.3,,--,,210.73,3.37,,--,,--,--,,--,--
HBSL,HB Stockholdings Ltd.,,,7.68,7.68,59.44,59.44,67.12,,0,0,0.04,1.08,1.12,,0.81,0,0.16,0,0.97,69.21,,,1.53,0,0,0,1.53,0,0.02,0,0.93,2.48,,45.56,0,0,0.64,14.22,6.32,66.73,69.21,,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,9.08
HCC,Hindustan Construction Company Ltd.,,,151.31,151.31,569.61,569.61,720.92,,"1,785.45",0,"1,399.45",21.26,"3,206.16",,171.07,"1,855.02","1,938.17",494.92,"4,459.18","8,386.26",,,299.69,0.09,0.12,0,299.9,"1,371.97",741.93,222.57,720.75,"3,357.12",,220,170.43,"2,052.92",263.3,0,"2,322.49","5,029.14","8,386.26",,,214.83,,0,0,0,0,,12.91,,--,,63.52,--,,43.01,,4.82,--,,--,220
HCLTECH,HCL Technologies Ltd.,,,543,543,"40,561.00","40,561.00","41,104.00",,51,0,659,879,"1,589.00",,140,"4,650.00","5,594.00",283,"10,667.00","53,360.00",,,"4,551.00","13,384.00",21,0,"17,956.00","5,057.00",543,0,"1,233.00","24,789.00",,"5,102.00",35,"12,913.00","6,231.00","2,602.00","1,688.00","28,571.00","53,360.00",,,93,,0,366,366,0,,"6,451.00",,"2,041.00",,--,"40,884.00",,482.74,,--,"5,057.00",,"3,601.00","1,501.00"
HDFCAMC,HDFC Asset Management Company  Ltd.,,,106.71,106.71,"5,890.33","5,890.33","5,997.04",,0,100.77,54.53,0,155.3,,0,35.6,224.65,12.57,272.82,"6,536.53",,,137.59,12.88,0,0,152.61,0,0,0,42.78,195.39,,"6,079.16",0,196.33,4.01,0,61.64,"6,341.14","6,536.53",,,60.96,,0,0,0,0,,10.06,,--,,--,3.31,,39.48,,--,--,,--,--
HDFCBANK,HDFC Bank Ltd.,,,557.97,557.97,0,"279,641.03","279,641.03","280,199.01","1,883,394.65","206,765.57","95,722.25","2,466,081.47",,"117,160.77","76,604.31","517,001.43","1,600,585.90","8,016.54","146,712.52","2,466,081.47",,"7,821.00","173,222.00",19.26,,17.13,2.13,,"18,019.03",1.12,"4,368.43",0.27,0.27,,"71,439.54","1,748,130.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,HDFC Life Insurance Company Ltd.,,,"2,149.40","2,149.40","10,834.26","10,834.26","12,983.65",,950,0,"150,298.78","75,383.56","226,632.34",,0,0,"7,979.54",126.23,"8,105.77","247,724.92",,,293.17,57.11,29.96,0,380.23,"238,781.88",0,"1,585.31",0,"240,747.42",,0,0,0,"1,136.65","5,840.85",0,"6,977.50","247,724.92",,,581.38,,0,0,0,0,,136.5,,--,,--,192.7,,--,,--,--,,--,--
HEG,HEG Ltd.,,,38.6,38.6,"4,038.63","4,038.63","4,077.22",,0,86.8,5.08,3.06,94.93,,740.91,411.95,158.07,5.07,"1,316.00","5,488.15",,,"1,355.17",0.34,472.01,7.25,"1,834.76",540.61,0,0.77,268.39,"2,644.52",,123.7,"1,440.12",489.14,681.5,0.6,108.57,"2,843.63","5,488.15",,,382.18,,0,0,0,0,,"1,135.28",,--,,--,"1,499.59",,20,,219.3,321.31,,123.7,--
HERCULES,Hercules Hoists Ltd.,,,3.2,3.2,703.45,703.45,706.65,,0,31.63,6.08,0,37.72,,0,17.99,9,2.45,29.44,773.81,,,34.69,1.02,0,0,35.72,599.3,0,0,1.86,636.88,,63.07,29.02,11,16.02,10,7.81,136.93,773.81,,,2.18,,0,0,0,0,,6.66,,--,,--,6.25,,3.13,,--,76.7,,--,63.07
HERITGFOOD,Heritage Foods Ltd.,,,46.4,46.4,690.3,690.3,736.7,,0.78,23.83,35.76,17.87,78.23,,125.69,42.77,129.09,8.7,306.25,"1,121.17",,,573.27,3.45,19.93,4.31,601.07,65.39,0,0,14.99,681.45,,0,366.1,27.91,19.15,0.03,26.54,439.72,"1,121.17",,,86.38,,0,0,0,0,,0.05,,--,,--,--,,11.6,,--,0.27,,--,0
HEROMOTOCO,Hero Motocorp Ltd.,,,39.97,39.97,"16,629.49","16,629.49","16,705.09",,0,405.37,330.58,198.12,934.07,,0,"4,704.46",743.83,175.69,"5,623.98","23,263.14",,,"5,261.23",500.19,128.55,0,"6,225.21","7,372.48",0,19.87,608.79,"14,226.35",,"3,637.88","1,434.09","2,798.21",345.5,23.71,797.4,"9,036.79","23,263.14",,,291.36,,0,0,0,0,,457.17,,--,,--,"1,088.24",,23.96,,--,--,,--,--
