Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
MAGNUM,Magnum Ventures Ltd.,,,37.6,62.6,-83.33,-83.33,-20.73,,286.4,2.42,0,3.81,292.63,,0,23.91,18.08,2.59,44.58,316.48,,,208.14,0,0,0,208.14,0,0,2.09,0,210.23,,0,31.93,56.44,8.93,8.78,0.17,106.25,316.48,,,1.74,,56.9,0,0,0,,0.38,,--,,--,3.09,,0.78,,--,--,,--,--
MAHABANK,Bank of Maharashtra,,,"2,753.17","2,753.17","1,373.10","1,613.17","2,986.27","5,739.44","140,650.09","10,149.17","7,996.83","164,535.53",,"7,919.99","1,234.92","59,697.05","82,666.21","1,775.53","11,241.84","164,535.53",,"1,832.00","12,913.00",11.86,,9.88,1.98,,"15,324.49",16,"4,559.33",5.52,6,,"4,390.31","27,054.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHASTEEL,Mahamaya Steel Industries Ltd.,,,13.57,43.25,55.88,55.88,99.13,,4.67,11.86,0,0.5,17.02,,65.18,19.24,4.67,5.86,94.95,233.52,,,65.72,0,0,0,65.72,27.51,0,7.87,11.16,112.26,,0,83.74,17.28,4.39,0,15.85,121.26,233.52,,,45.94,,0,0,0,0,,0.27,,--,,--,--,,--,,--,27.51,,--,--
MAHESHWARI,Maheshwari Logistics Ltd.,,,14.8,14.8,101.98,101.98,116.78,,72.85,4.63,0,0,77.49,,49.14,89.01,40.64,1.36,180.14,374.41,,,71.57,0.51,37.98,0,110.06,2.7,0,29.81,16.82,159.39,,0,47.95,124.34,15,25.88,1.84,215.02,374.41,,,11.49,,0,108,108,0,,0.01,,--,,--,--,,8.92,,--,2.7,,--,--
MAHSCOOTER,Maharashtra Scooters Ltd.,,,11.43,11.43,"11,311.79","11,311.79","11,323.22",,0,385.75,4.22,0,389.97,,0,0.17,8.87,0.79,9.82,"11,723.01",,,14.69,0,0,0,14.69,"11,630.73",0,0.09,10.45,"11,655.96",,48.93,1.51,3.73,5.71,0.05,7.12,67.05,"11,723.01",,,12.35,,0,0,0,0,,1.51,,--,,--,--,,10.43,,"11,490.85",139.87,,6.15,42.78
MAITHANALL,Maithan Alloys Ltd.,,,29.11,29.11,"1,090.76","1,090.76","1,119.88",,0,27.97,4.7,2.34,35,,3.43,246.24,119.61,1.42,370.7,"1,525.58",,,219.37,0.1,0,0,219.48,28.28,0,0,40.53,288.28,,620.78,260.94,256.66,42.97,0.99,54.97,"1,237.30","1,525.58",,,152.18,,0,0,0,0,,720.77,,--,,"1,058.98",--,,19.41,,6.13,22.14,,--,620.78
MALUPAPER,Malu Paper Mills Ltd.,,,17.06,17.06,13.96,13.96,31.02,,12.57,0,0,0.87,13.44,,73.4,19.13,3.5,0,96.03,140.49,,,79.39,0,0.82,0,80.21,0.11,5.74,0,0.89,86.95,,0,26.65,23.9,0.85,0,2.14,53.54,140.49,,,12.36,,24.92,0,0,3.25,,0,,--,,18.88,--,,--,,--,0.11,,--,--
MANAKALUCO,Manaksia Aluminium Company Ltd.,,,6.55,6.55,99.76,99.76,106.31,,13.39,10.67,0,6.03,30.09,,52.32,59.36,5.18,0.08,116.94,253.35,,,79,0,18.33,0,97.32,0,0,0.39,2.57,100.29,,0,72.89,28.91,8.56,0.02,42.69,153.06,253.35,,,5.09,,0,0,0,0,,188.1,,--,,--,186.67,,--,,--,0,,--,--
MANAKCOAT,Manaksia Coated Metals & Industries Ltd.,,,6.55,6.55,83.08,83.08,89.63,,59.99,14.98,34.99,0.72,110.68,,55.08,70.16,20.6,0.06,145.91,346.21,,,143.88,0,47.26,0,191.14,9.82,0,0.48,0.41,201.85,,0,86.56,23.84,4.61,4.6,24.76,144.37,346.21,,,3.52,,0,0,0,0,,63.37,,--,,--,42.51,,--,,--,9.82,,--,--
MANAKSTEEL,Manaksia Steels Ltd.,,,6.55,6.55,179.94,179.94,186.49,,0,3.3,0,1.08,4.38,,0,82.14,7.88,0.36,90.38,281.25,,,49.09,0,0.46,0,49.55,25.4,0,0.19,3.92,79.07,,16.15,74.2,81.28,12.08,0,18.47,202.18,281.25,,,6.3,,0,0,0,0,,514.41,,--,,--,400.73,,--,,--,25.4,,--,10.18
MANAPPURAM,Manappuram Finance Ltd.,,,168.56,168.56,"4,223.60","4,223.60","4,392.16",,"4,794.23",0,83.53,51.27,"4,929.02",,"7,948.39",113.8,262.59,0,"8,324.78","17,645.96",,,308.65,17.29,0.66,0,326.61,0,65.98,0,219.46,612.04,,"1,010.85",0,0,450.78,"15,005.17",567.13,"17,033.92","17,645.96",,,150.74,,0,0,0,0,,0.03,,--,,--,--,,122.91,,--,--,,--,"1,010.85"
MANGALAM,Mangalam Drugs & Organics Ltd.,,,15.83,15.83,79.83,79.83,95.66,,8.6,14.33,1.95,0,24.88,,50.51,32.41,7.3,0.59,90.81,211.35,,,99.72,3.77,0.2,0,103.69,0.24,0,0,2.38,106.32,,0,73.45,17.63,1.43,0.01,12.51,105.04,211.35,,,6.77,,136.62,0,0,0,,0.59,,--,,--,42.33,,5.57,,--,0.12,,--,--
MANGCHEFER,Mangalore Chemicals and Fertilisers Ltd.,,,118.55,118.55,376.61,376.61,495.16,,270.32,17.55,5.46,16.25,309.59,,"1,393.14",512.29,197.54,10.47,"2,113.44","2,918.19",,,612.48,0.9,34.18,0,647.95,0,0,7.82,19.89,675.66,,0,538.73,"1,564.48",49.61,0,89.71,"2,242.53","2,918.19",,,275.75,,0,0,0,0,,"1,031.34",,--,,--,1.33,,--,,--,--,,--,--
MANGLMCEM,Mangalam Cement Ltd.,,,26.69,26.69,476.78,476.78,503.47,,291.79,36.02,39.67,18.97,386.45,,113.77,181.38,208.79,20.2,524.14,"1,414.06",,,810.88,10.03,73.06,0,893.97,27.59,0,0,32.25,953.8,,5.39,116.56,35.24,13.74,122.2,167.13,460.26,"1,414.06",,,241.56,,0,0,0,0,,182.58,,--,,--,--,,--,,1.11,26.47,,--,5.39
MANINDS,Man Industries (India) Ltd.,,,28.55,28.55,673.28,673.28,701.84,,49.16,39.68,3.75,1.67,94.28,,158.02,558.79,75.38,7.48,799.68,"1,595.79",,,396.4,0,2.76,0,399.15,130.55,0,0,139.83,669.53,,0.05,216.63,532.41,47.22,50.06,79.88,926.26,"1,595.79",,,645.14,,0,0,0,0,,"1,167.17",,--,,553.72,--,,--,,--,130.55,,0.05,0
MANUGRAPH,Manugraph Industries Ltd.,,,5.11,5.11,185.22,185.22,190.34,,0,13.04,0.08,2.9,16.02,,0,17.41,21.24,8.68,47.33,254.65,,,95.79,1.63,0,0,97.43,6.67,0,3.1,19.37,126.58,,10.85,80.29,5.79,25.64,1.24,4.26,128.07,254.65,,,10.6,,0,0,0,0,,2.17,,--,,--,33.21,,--,,0,6.67,,10.85,--
MARALOVER,Maral Overseas Ltd.,,,41.51,41.51,59.07,59.07,100.58,,50.75,0,0.46,2.67,53.88,,174.05,58.28,64.69,2.53,299.56,454.01,,,185.04,2.97,3.04,0.07,191.12,0,-1.36,0.1,10.11,199.98,,0.49,109.39,95.88,6.45,0.53,41.3,254.03,454.01,,,43.09,,0,0,0,0,,50.95,,--,,380.73,--,,--,,--,--,,0.49,--
MARICO,Marico Ltd.,,,129,129,"3,360.00","3,360.00","3,489.00",,0,0,116,0,116,,131,715,250,57,"1,153.00","4,758.00",,,610,22,42,11,685,"1,060.00",188,15,96,"2,044.00",,380,"1,234.00",430,339,3,328,"2,714.00","4,758.00",,,515,,0,0,0,0,,154.58,,--,,--,401.22,,120.01,,--,--,,--,283
MARUTI,Maruti Suzuki India Ltd.,,,151,151,"45,990.50","45,990.50","46,141.50",,0,564,"2,036.50",39.5,"2,640.00",,149.6,"9,633.00","3,743.30",624.4,"14,150.30","62,931.80",,,"14,956.70",451.1,"1,600.10",0,"17,007.90","31,469.50",0,0.2,"2,092.60","50,570.20",,"5,045.50","3,325.70","2,310.40",178.9,16,"1,485.10","12,361.60","62,931.80",,,"12,090.30",,"4,396.90",58.5,58.5,"1,331.20",,"12,802.70",,--,,--,"5,218.60",,--,,"1,077.30","30,609.10",,--,"5,045.50"
MASKINVEST,Mask Investments Ltd.,,,3.05,3.05,3.4,3.4,6.45,,0,0,0,0,0,,0.78,0.03,0,0,0.8,7.25,,,0,0,0,0,0,6,0,0,0,6,,0,0,0,0.03,1.12,0.1,1.26,7.25,,,0,,0,0,0,0,,0,,--,,--,--,,--,,5.96,0.04,,--,--
MASTEK,Mastek Ltd.,,,11.99,11.99,232.53,232.53,259.94,,1.31,0,3.28,7.55,12.14,,0,1.78,37.75,1.23,40.76,312.84,,,42.97,2.25,1.41,0,46.63,50.27,28.02,0.84,15.9,141.66,,105.63,0,35.83,12.16,0.12,17.44,171.18,312.84,,,78.22,,0,0,0,0,,4.13,,--,,--,195.26,,9.84,,--,50.27,,--,19.75
MATRIMONY,Matrimony.com Ltd.,,,11.36,11.36,193.98,193.98,205.35,,0,0,0.38,0,0.38,,0,21.31,77.88,6.06,105.25,310.98,,,72.56,3.06,0,0,75.66,0.12,1.9,0,14.35,92.03,,136.75,0,3.5,65.33,3.36,10.01,218.95,310.98,,,68.82,,0,0,0,0,,0,,--,,--,--,,7.18,,--,0.12,,--,136.75
MAWANASUG,Mawana Sugars Ltd.,,,39.12,39.12,359.74,359.74,398.85,,175.86,0,18.46,11.33,205.65,,0,670.26,128.37,4.14,802.77,"1,407.27",,,296.14,0,7.85,0,304.19,67.87,140.56,0,51.51,564.12,,0,739.65,36.75,46.61,0,20.15,843.15,"1,407.27",,,630.43,,0,0,0,0,,0,,--,,--,--,,5.66,,--,67.87,,--,--
MAZDA,Mazda Ltd.,,,4.26,4.26,130.1,130.1,134.35,,0.43,2.95,0,0,3.38,,1.26,23.29,10.5,0.32,35.37,173.1,,,30.88,2.84,7.71,0,41.42,0.26,0,0.06,8.29,50.04,,43.21,37.49,30.18,4.62,0.02,7.54,123.06,173.1,,,13.47,,0,0,0,0,,0,,--,,--,--,,--,,0.26,0,,43.21,--
MBAPL,Madhya Bharat Agro Products Ltd.,,,21.91,21.91,70.26,94.65,116.56,,17.04,0,0,0,17.04,,6.77,5.18,12.04,5.44,29.43,163.02,,,93.13,0,9.35,0,102.48,0,1.1,0.7,0,104.27,,0,20.89,22.26,0.05,15.56,0,58.75,163.02,,,0,,0,0,0,0,,0,,--,,--,--,,2.98,,--,--,,--,--
MCLEODRUSS,Mcleod Russel (India) Ltd.,,,52.23,52.23,"1,297.37","1,621.75","1,673.97",,158.12,171.89,46.05,0,376.06,,"1,342.13",156.75,517.21,8.61,"2,024.69","4,074.72",,,"1,074.30",14.67,47.45,0,"1,136.41",271.76,0,"1,744.68",205.65,"3,358.50",,0,98.05,25.65,317.25,0.13,275.14,716.22,"4,074.72",,,295.91,,0,0,0,0,,12.53,,--,,--,414.35,,--,,42.38,0.01,,--,--
MEGASOFT,Megasoft Ltd.,,,44.27,44.27,75.67,103.41,147.67,,0,0,10.85,1.27,12.11,,12.11,12.56,94.2,7.46,126.33,286.12,,,104.74,0,30.81,0,135.55,33.96,0.58,0,64.87,234.95,,0,0,38.23,1.19,0,11.74,51.16,286.12,,,8.15,,0,0,0,0,,4.93,,--,,--,22.76,,--,,--,33.96,,--,--
MENONBE,Menon Bearings Ltd.,,,5.6,5.6,85.01,85.03,90.64,,27.34,3.68,0,0,31.02,,18.37,9.96,8.02,0,36.35,158,,,55.66,0.13,19.09,0,74.88,3.42,0,1,0,79.3,,0,16.34,39.46,19.33,3.57,0,78.7,158,,,0,,0,0,0,0,,9.87,,--,,43.52,--,,0.93,,--,--,,--,--
MERCATOR,Mercator Ltd.,,,30.25,30.25,222.65,222.65,252.9,,473.73,0,0.18,1.16,475.07,,381.49,85.27,393.06,0.61,860.43,"1,588.40",,,451.84,0,0,0.96,452.8,474.48,0,73.41,123.62,"1,124.31",,0,3.74,67.71,28.73,262.27,101.64,464.09,"1,588.40",,,851.54,,0,0,0,0,,98.65,,--,,--,66,,11.83,,--,474.48,,--,--
MFSL,Max Financial Services Ltd.,,,53.88,53.88,"1,946.15","1,946.15","2,000.02",,0,0,6.23,2.87,9.1,,0,14.2,172.27,0,186.46,"2,195.59",,,30.36,0.09,0,0,30.45,0,0,0,7.7,38.16,,"2,131.32",0,21.8,3.1,0.07,1.14,"2,157.43","2,195.59",,,9.64,,0,0,0,0,,4.49,,--,,--,--,,11.53,,--,--,,--,"2,131.32"
MGL,Mahanagar Gas Ltd.,,,98.78,98.78,"2,300.09","2,300.09","2,398.87",,0,204.84,1.81,14.31,220.96,,0,152.45,661.86,6.88,821.2,"3,441.02",,,"1,758.75",4.66,369.69,0,"2,133.10",0,0,0,132.06,"2,265.16",,654.02,19.12,99.53,298.84,0,104.36,"1,175.87","3,441.02",,,445.9,,0,0,0,0,,37.01,,--,,--,--,,--,,--,--,,--,654.02
MHRIL,Mahindra Holidays and Resorts India Ltd.,,,132.9,132.9,-586.33,151.26,296.82,,0,224.02,"4,773.28",5.79,"5,003.08",,0,163.89,580.29,5.49,749.68,"6,049.58",,,"1,793.22",6.06,218.18,0,"2,021.46",99.16,649.57,46.64,"1,428.10","4,244.93",,311.83,5.63,"1,059.49",27.24,35.39,365.08,"1,804.65","6,049.58",,,"1,744.32",,0,0,0,0,,54.04,,--,,--,4.27,,93.41,,--,3.83,,--,311.83
MINDACORP,Minda Corporation Ltd.,,,45.4,45.4,"1,083.40","1,083.40","1,132.50",,91.1,16.3,4.2,15,126.6,,246.2,337.5,125.8,9.1,718.6,"1,982.40",,,409.5,35.6,14.6,0,459.7,352.5,0,20.3,30.8,863.3,,0,253.3,447.8,322,23.8,72.2,"1,119.10","1,982.40",,,226.6,,0,157.1,157.1,0,,14.6,,--,,188,18.2,,38.5,,--,286.1,,--,--
MINDTECK,Mindteck (India) Ltd.,,,25.62,25.62,159.53,159.53,185.15,,0,0,0.34,9.77,10.11,,0,11.39,4.11,2.02,17.52,213.06,,,2.81,9.57,0,0.68,13.06,123.84,2.02,6.5,10.77,156.19,,13.51,0,25.98,3.21,1.51,12.66,56.87,213.06,,,6.63,,0,0,0,0,,1.57,,--,,--,64.56,,--,,--,123.84,,13.51,--
MIRZAINT,Mirza International Ltd.,,,24.06,24.06,587.58,587.58,611.64,,21.57,19.27,10.58,12.73,64.15,,316.56,81.24,40.47,0.98,439.25,"1,115.04",,,408.53,0,5.39,0,413.92,0.6,0,0,14.3,428.82,,0,433.6,155.68,7.22,0,89.72,686.22,"1,115.04",,,102.25,,0,0,0,0,,0,,--,,454.5,--,,15.06,,0.01,0.59,,--,--
MMFL,MM Forgings Ltd.,,,24.14,24.14,412.11,412.11,436.25,,396.29,18.64,18.78,0,433.71,,234.29,47.71,57.7,7.09,346.79,"1,216.75",,,588.06,0,39.19,0,627.25,4.88,0,95.82,10.98,738.93,,0,187.5,79.25,171.56,38.87,0.64,477.82,"1,216.75",,,2.47,,0,0,0,70,,8.49,,--,,441.15,--,,18.11,,0.23,4.74,,--,--
MODIRUBBER,Modi Rubber Ltd.,,,25.04,25.04,139.59,139.59,164.63,,2.87,0,0.92,0,3.79,,0,1.37,31.07,0,32.43,200.85,,,29.36,0.02,0,0,29.39,70.83,3.34,0.16,55.55,159.27,,29.78,0,0.43,8.32,0.27,2.79,41.59,200.85,,,75.11,,0,0,0,0,,0.29,,--,,--,--,,--,,13.66,57.17,,--,--
MOHITIND,Mohit Industries Ltd.,,,14.16,14.16,14.56,14.56,28.72,,7.82,2.56,0.49,0,10.86,,49.2,9.88,4.79,0,63.88,103.46,,,29.22,0.01,0,0.77,30,2.05,0,0.04,0.21,32.29,,0,23.41,24.84,0.58,11.12,11.22,71.17,103.46,,,32.47,,0,0,0,0,,1,,--,,100.63,--,,--,,0.07,1.97,,--,--
MOIL,MOIL Ltd.,,,257.61,257.61,"2,825.10","2,825.10","3,082.71",,0,0,4.75,11.46,16.21,,0,43.86,358.31,107.92,510.08,"3,609.00",,,419.69,10.67,295.4,0,727.22,0.22,17.93,1.15,65.23,811.76,,114.52,102.62,131.85,"2,261.92",4.74,181.6,"2,797.25","3,609.00",,,681.68,,0,0,0,0,,0.67,,--,,--,--,,254.17,,--,0.22,,114.52,--
MOLDTECH,Mold Tek Technologies Ltd.,,,5.57,5.57,44.19,44.19,49.76,,0.01,0.73,0,0.1,0.84,,2.24,1.42,5.13,1.25,10.04,60.64,,,18.35,3.09,0,0,21.44,0.25,0,0,0.88,22.56,,0,0,19.96,0.53,0.23,17.35,38.08,60.64,,,2.23,,0,0,0,0,,0.23,,--,,72.4,69.22,,0.23,,--,0.25,,--,--
MOLDTKPAC,Mold-Tek Packaging Ltd.,,,13.85,13.85,176.75,176.75,190.6,,14.87,13.06,0.17,2.03,30.13,,74.02,17.89,29.1,1.56,122.58,343.32,,,179.25,0.3,16.04,0.05,195.85,9.72,0,0,9.76,215.33,,0,43.85,66.38,0.88,3.91,12.98,127.99,343.32,,,15.49,,0,0,0,0,,35.09,,--,,--,2.86,,--,,--,--,,--,--
MONTECARLO,Monte Carlo Fashions Ltd.,,,20.73,20.73,462.99,462.99,483.72,,12.87,0,16.64,2.03,31.53,,31.74,134.55,105.56,1.24,273.09,788.34,,,148.55,0.94,0.02,0,149.52,47.72,7.12,4.26,10.43,219.05,,89.81,191.16,219.85,34.91,1.19,32.37,569.29,788.34,,,9.08,,0,0,0,0,,34.4,,--,,--,--,,8.31,,47.72,--,,89.81,--
MORARJEE,Morarjee Textiles Ltd.,,,25.43,40.43,57.6,57.6,98.03,,314,0,18.7,5.25,337.95,,124.51,92.49,68.71,0.58,286.3,722.29,,,475.46,1.62,0,0,477.08,4.95,7.17,1.65,1.01,491.86,,0,104.89,40.75,9.75,0.18,74.85,230.43,722.29,,,37.7,,0,0,0,0,,10.3,,--,,118.42,--,,--,,--,0.01,,--,--
MOTHERSON,Samvardhana Motherson International Ltd.,,,315.8,315.8,"6,122.40","6,122.40","6,438.20",,"1,133.70",0,68,0,"1,201.70",,0.2,894.9,507.4,0.8,"1,403.30","9,043.20",,,"1,708.70",0,90.7,87.2,"1,886.60","4,602.40",29.6,5.8,106.7,"6,631.10",,1,"1,055.10",809,138.2,11,397.8,"2,412.10","9,043.20",,,125.5,,0,0,0,0,,"3,070.20",,--,,--,"1,107.30",,296.84,,--,18.8,,1,--
MOTOGENFIN,Motor and General Finance Ltd.,,,19.36,19.36,41.03,66.98,86.35,,0,0,37.41,0.9,38.31,,4.1,0,28.14,0.92,33.17,157.82,,,26.33,0,0,26.22,52.55,5.96,3.36,0.41,0,62.28,,0,92.72,0.06,0.33,0,2.44,95.55,157.82,,,3.43,,0,0,0,0,,0.02,,--,,--,--,,9.27,,5.96,--,,--,--
MPHASIS,MphasiS Ltd.,,,186.23,186.23,"3,077.40","3,077.40","3,263.62",,0,0,90.97,0,90.97,,238.31,332.6,343.89,8.32,923.12,"4,277.71",,,88.61,9.04,1.58,0,100.56,"1,498.23",71.2,70.21,586.57,"2,326.76",,586.47,0,501.75,146.53,103.22,612.97,"1,950.95","4,277.71",,,"1,105.12",,0,0,0,0,,520.4,,--,,--,"2,990.30",,129.3,,--,"1,422.88",,--,379.05
MRF,MRF Ltd.,,,4.24,4.24,"10,649.06","10,649.06","10,653.30",,"1,054.73",839.2,76.29,167.8,"2,138.02",,408.86,"2,327.64","2,550.63",149.23,"5,436.36","18,227.68",,,"6,751.32",16.2,"1,403.19",0,"8,170.71","1,078.00",0,0.31,658.16,"9,907.18",,"2,770.39","2,950.93","2,361.62",60.07,0.61,176.88,"8,320.50","18,227.68",,,969.94,,"3,472.74",0,0,321.23,,111.96,,--,,"1,330.30",14.37,,1.78,,6,"1,072.00",,--,"2,770.39"
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,,"1,752.66","1,752.66","8,974.37","8,974.37","10,727.03",,"3,220.90","1,015.54",348.21,68.17,"4,652.83",,"4,856.76","4,675.04","1,821.48",458.13,"11,811.40","27,191.26",,,"13,982.79",5.57,982.5,7.8,"14,978.66","1,502.65",0,92.73,"1,414.97","17,989.00",,0,"5,811.04","2,322.30",487.54,11.16,570.23,"9,202.26","27,191.26",,,"2,801.41",,0,0,0,0,,"4,144.70",,--,,"2,217.10",--,,--,,--,"1,502.65",,--,--
MSPL,MSP Steel & Power Ltd.,,,385.42,385.42,-25.49,-25.49,359.92,,564.99,0,0,0.9,565.89,,248.42,157.45,61.68,0.48,468.03,"1,678.91",,,958.56,0.66,1.13,0,960.35,33.03,42.21,2.05,3.3,"1,040.94",,0,371.89,110.41,26.78,0,128.89,637.97,"1,678.91",,,301.91,,0,0,0,0,,120.57,,--,,--,--,,4.75,,0.21,2.01,,--,--
MTNL,Mahanagar Telephone Nigam Ltd.,,,630,630,"-10,364.94","-10,364.94","-9,734.94",,"11,472.15",0,469.91,911.72,"12,853.78",,"7,620.36",529.73,"3,024.76",383.75,"11,558.60","14,677.44",,,"4,233.78","3,101.90",320.04,25.74,"7,681.46",106.13,0,192.02,955.76,"8,935.37",,0,24.17,603.86,95.27,"3,390.42","1,628.35","5,742.07","14,677.44",,,"8,546.68",,0,0,0,0,,4.17,,--,,--,1.53,,--,,--,106.13,,--,--
MUNJALSHOW,Munjal Showa Ltd.,,,8,8,602.63,602.63,610.63,,0,0,0.08,2.73,2.8,,0,144.14,16,17.91,178.05,791.48,,,141.07,1.64,3.04,0,145.75,41.5,5.14,1.71,59.07,253.17,,201.76,80.34,199.03,42.48,2.2,12.5,538.31,791.48,,,15.23,,0,0,0,0,,214.24,,--,,--,1.1,,4,,--,41.5,,15.53,186.23
MURUDCERA,Murudeshwar Ceramics Ltd.,,,47.58,47.58,285.49,285.49,333.07,,25.99,16.94,0,0,42.93,,0,14.85,81.22,1.45,97.51,473.51,,,298.31,0,0.68,0,298.98,0,0,0,6.56,305.54,,0,101.02,45.98,3.03,0,17.94,167.97,473.51,,,31.77,,0.56,0,0,2.18,,0,,--,,--,--,,--,,--,--,,--,--
NACLIND,Nacl Industries Ltd.,,,16.74,16.74,241.91,241.91,278.65,,11.77,0,11.42,3.82,27.01,,185.74,209,34.75,1.73,431.22,736.88,,,136.73,4.7,15.17,0,162.14,8.55,1.03,0,10.53,182.25,,0,224.01,267.72,11.99,0,50.91,554.63,736.88,,,29.86,,0,0,0,0,,176.04,,--,,--,223.95,,0.69,,--,8.55,,--,--
NAGREEKEXP,Nagreeka Exports Ltd.,,,6.26,8.76,105.96,105.96,114.71,,20.33,20.98,0,0.19,41.49,,142.36,18.6,33.5,7.36,201.82,358.03,,,129.91,0,0,0,129.91,13.6,0,1.03,5.49,150.04,,0,79.9,26.16,4.43,1.84,95.66,207.99,358.03,,,76.4,,0,0,0,0.42,,5.7,,--,,351.99,--,,0.75,,9.43,4.17,,--,--
NAHARCAP,Nahar Capital and Financial Services Ltd.,,,8.37,8.37,747.89,747.89,756.27,,0,0.07,1.53,0.02,1.62,,4.96,0.06,8.71,0,13.74,771.62,,,0.04,0,0,37.53,37.58,0,0,0,11.34,48.92,,686.64,32.87,0,0.63,0.42,2.15,722.7,771.62,,,20.75,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,,40.03,82.36,629.58,629.58,711.94,,187.27,9.78,0.73,5.73,203.52,,514.07,179.56,146.29,0.07,839.99,"1,779.73",,,567.36,0,24.04,15.48,606.88,81.52,0,13.26,1.54,703.2,,0,658.96,241.96,1.75,0.59,173.27,"1,076.53","1,779.73",,,170.1,,0,0,0,0,,47.4,,--,,301.45,--,,1.6,,0.01,81.51,,--,--
NAHARPOLY,Nahar Poly Films Ltd.,,,12.58,12.58,182.81,182.81,195.38,,0,0,0,0,0,,0.01,6.53,4,0.1,10.63,206.02,,,30.64,0,0,0,30.64,124.98,2.71,1.99,0,160.32,,0,17.1,21.23,1.24,0.04,6.07,45.69,206.02,,,1.09,,0,0,0,0,,14.39,,--,,--,2.87,,--,,--,--,,--,--
NAHARSPING,Nahar Spinning Mills Ltd.,,,18.05,18.05,858.91,858.91,876.96,,60.33,29.97,0.48,0,90.79,,760.45,28.37,146.81,5.07,940.7,"1,908.45",,,738.61,0.31,13.1,8.21,760.23,21.89,0,24.56,28.53,835.21,,0,625.5,307.36,1.9,0,138.48,"1,073.24","1,908.45",,,93.47,,0,0,0,0,,0,,--,,--,--,,--,,21.89,0,,--,--
NATCOPHARM,Natco Pharma Ltd.,,,36.5,36.5,"3,526.70","3,526.70","3,563.20",,0,11.3,0.8,71,83.1,,384.5,201.8,114.5,9,709.8,"4,356.10",,,"1,206.70",8.2,637.5,0,"1,852.40",117.6,0,49.6,69.1,"2,088.70",,126.8,508.4,491.6,262.7,7,870.9,"2,267.40","4,356.10",,,78.1,,0,0,0,0,,293.9,,--,,--,"1,153.60",,5.75,,--,19.9,,6.8,120
NATHBIOGEN,Nath Bio-Genes Ltd.,,,19,19,488.58,488.58,507.58,,0.5,0,0,1.89,2.39,,57.19,50.2,28.33,0.37,136.09,646.06,,,228.12,3.6,0,0,231.72,5,0.72,0.18,1.27,238.88,,0,155.36,108.03,21.38,118.69,3.73,407.18,646.06,,,45.17,,0,3.59,3.59,0,,0.87,,--,,2.88,--,,--,,--,5,,--,--
NATIONALUM,National Aluminium Company Ltd.,,,932.81,932.81,"9,551.70","9,551.70","10,484.51",,0,"1,130.67",95.73,530.93,"1,757.33",,66.79,"1,285.77","1,387.05",165.51,"2,905.12","15,146.96",,,"7,109.37",176.41,843.91,0,"8,168.49",175.78,0,74.74,"1,127.25","9,546.26",,80.81,"1,210.01",240.52,"3,496.35",25.75,547.26,"5,600.70","15,146.96",,,"3,788.37",,0,0,0,0,,312.95,,--,,"4,647.38",--,,466.41,,--,175.78,,80.81,--
NAUKRI,Info Edge India Ltd.,,,122.01,122.01,"2,184.69","2,184.69","2,323.91",,0.37,0,4.23,0,4.6,,0,61.74,501.09,49.65,612.48,"2,940.99",,,49.99,4.89,0,0,56.88,"1,033.31",41.55,0,252.37,"1,384.11",,339.95,0,6.01,105.25,0,"1,105.67","1,556.88","2,940.99",,,0.73,,0,0,0,0,,29.92,,--,,84.5,--,,103.59,,--,"1,033.31",,--,339.95
