Symbol,Company Name,EQUITIES AND LIABILITIES,SHAREHOLDER'S FUNDS,Equity Share Capital,Total Share Capital,Reserves and Surplus,Total Reserves and Surplus,Total Shareholders Funds,NON-CURRENT LIABILITIES,Long Term Borrowings,Deferred Tax Liabilities [Net],Other Long Term Liabilities,Long Term Provisions,Total Non-Current Liabilities,CURRENT LIABILITIES,Short Term Borrowings,Trade Payables,Other Current Liabilities,Short Term Provisions,Total Current Liabilities,Total Capital And Liabilities,ASSETS,NON-CURRENT ASSETS,Tangible Assets,Intangible Assets,Capital Work-In-Progress,Other Assets,Fixed Assets,Non-Current Investments,Deferred Tax Assets [Net],Long Term Loans And Advances,Other Non-Current Assets,Total Non-Current Assets,CURRENT ASSETS,Current Investments,Inventories,Trade Receivables,Cash And Cash Equivalents,Short Term Loans And Advances,OtherCurrentAssets,Total Current Assets,Total Assets,OTHER ADDITIONAL INFORMATION,"CONTINGENT LIABILITIES, COMMITMENTS",Contingent Liabilities,CIF VALUE OF IMPORTS,Raw Materials,"Stores, Spares And Loose Tools",Trade/Other Goods,Capital Goods,EXPENDITURE IN FOREIGN EXCHANGE,Expenditure In Foreign Currency,REMITTANCES IN FOREIGN CURRENCIES FOR DIVIDENDS,Dividend Remittance In Foreign Currency,EARNINGS IN FOREIGN EXCHANGE,FOB Value Of Goods,Other Earnings,BONUS DETAILS,Bonus Equity Share Capital,NON-CURRENT INVESTMENTS,Non-Current Investments Quoted Market Value,Non-Current Investments Unquoted Book Value,CURRENT INVESTMENTS,Current Investments Quoted Market Value,Current Investments Unquoted Book Value
MHRIL,Mahindra Holidays and Resorts India Ltd.,,,132.92,132.92,-583.51,185.75,334.71,,117.79,192.35,"4,555.40",7.95,"4,873.50",,0,194.97,707.05,6.98,908.99,"6,117.20",,,"2,169.84",5.88,111.82,0,"2,296.97",102.35,428.73,43.84,"1,250.49","4,122.37",,59.43,4.54,914.71,342.81,50.84,622.51,"1,994.83","6,117.20",,,"2,599.46",,0,0,0,0,,28.3,,--,,--,4.78,,93.41,,--,102.35,,--,59.43
MINDACORP,Minda Corporation Ltd.,,,47.8,47.8,971.8,971.8,"1,022.00",,93.3,3.4,32.9,21.4,151,,389.9,492.8,134,6.4,"1,023.10","2,200.80",,,546.1,28.6,17.5,0,592.2,150.5,0,23,25.4,791.1,,0,375.1,427.5,462.1,0.4,144.6,"1,409.70","2,200.80",,,70.3,,0,152.4,152.4,0,,2.1,,--,,52.5,11.3,,38.5,,--,150.5,,--,--
MINDTECK,Mindteck (India) Ltd.,,,25.62,25.62,104.68,104.68,130.3,,0,0,3.57,3.1,6.67,,0.02,7.46,10.48,2.11,20.07,157.32,,,8.28,0.15,0,0.65,9.08,67.24,4.36,5.53,6.1,92.31,,0,0,19.51,31.31,0.21,13.98,65.01,157.32,,,7.12,,0,0,0,0,,1.19,,--,,--,69.94,,--,,--,67.24,,--,--
MIRZAINT,Mirza International Ltd.,,,24.06,24.06,613.12,613.12,637.18,,4.39,14.63,193.73,13.33,226.08,,116.89,108.91,77.69,1.33,304.82,"1,168.08",,,563.14,0,11.23,0,574.37,2.92,0,0,13,590.29,,0,426.27,79.67,10.05,0,61.8,577.79,"1,168.08",,,86.09,,0,0,0,0,,366.56,,--,,304.62,--,,15.06,,0.01,2.91,,--,--
MMFL,MM Forgings Ltd.,,,24.14,24.14,476.22,476.22,500.36,,297.32,30.88,3.05,0,331.25,,235.02,97.99,83.8,14.55,431.37,"1,262.98",,,617.51,0,17.47,0,634.98,4.88,0,100.52,16.69,757.07,,0,168.6,121.67,187.06,28.59,0,505.91,"1,262.98",,,5.87,,0,0,0,3.89,,8.25,,--,,345.78,--,,18.11,,0.24,4.74,,--,--
MODIRUBBER,Modi Rubber Ltd.,,,25.04,25.04,162.23,162.23,187.27,,2.62,0,1.48,0,4.1,,0,1.37,20.46,0,21.82,213.2,,,27,0.01,0.25,0,27.26,75.45,2.41,0.16,19.76,125.04,,52.11,0,0.79,0.97,1.38,32.91,88.16,213.2,,,138.1,,0,0,0,0,,0.25,,--,,--,--,,--,,23.49,51.1,,--,--
MOHITIND,Mohit Industries Ltd.,,,14.16,14.16,15.66,15.66,29.81,,12.5,2,0.23,0,14.73,,34.31,4.64,4.69,0,43.63,88.18,,,24.21,0.03,0,0.77,25.01,2.31,0,0.03,0.21,27.55,,0,21.87,17.51,0.45,12.43,8.37,60.63,88.18,,,39.23,,0,0,0,0,,2.61,,--,,56.99,--,,--,,0.35,1.95,,--,--
MOIL,MOIL Ltd.,,,237.33,237.33,"2,582.57","2,582.57","2,819.90",,0,0,14.05,55.53,69.58,,0,28.99,431.3,40.55,500.84,"3,390.32",,,656.29,6.62,200.9,0,865.48,0.01,17.34,1.28,163.5,"1,047.62",,324.52,110.08,226.55,"1,580.55",3.62,97.38,"2,342.70","3,390.32",,,488.78,,0,0,0,0,,0,,--,,--,--,,234.16,,--,0.01,,324.52,--
MOLDTECH,Mold Tek Technologies Ltd.,,,5.61,5.61,54.21,54.21,59.82,,0,0.34,2.84,0.6,3.78,,0,0.74,8.69,1.87,11.3,74.9,,,20.28,1.82,0,0,22.1,3.75,0,0,0.88,26.74,,0,0,17.56,10.09,0.3,20.21,48.16,74.9,,,1.13,,0,0,0,0,,1.24,,--,,75.39,78.56,,0.23,,--,3.75,,--,--
MOLDTKPAC,Mold-Tek Packaging Ltd.,,,13.96,13.96,241.88,241.88,255.84,,16.62,12.05,0.03,3.49,32.18,,82.25,32.23,32.91,0.91,148.3,436.32,,,238.5,0.6,11.3,0.05,250.87,8.65,0,0,6.54,266.06,,0,70.82,90.13,1.2,0.32,7.79,170.26,436.32,,,18.46,,0,0,0,0,,38.76,,--,,--,5.33,,--,,8.65,--,,--,--
MONTECARLO,Monte Carlo Fashions Ltd.,,,20.73,20.73,583.36,583.36,604.09,,11.73,0,91.6,0,103.33,,18.48,138.72,71.1,0.88,229.18,936.6,,,224.48,0.36,0,0,226.01,3.92,9.12,5.77,12.53,257.35,,173.6,201.54,229.5,40.85,0.58,33.17,679.25,936.6,,,0.1,,0,0,0,0,,48.65,,--,,--,--,,8.31,,3.92,--,,173.6,--
MORARJEE,Morarjee Textiles Ltd.,,,25.43,40.43,-30.37,-30.37,10.06,,213.8,0,17.05,6.55,237.39,,218.92,83.72,106.34,0.31,409.3,656.75,,,430.72,1.21,0,0,431.93,0.65,30.41,0.37,1.53,464.89,,0,63.98,35.45,6.57,0.22,85.65,191.86,656.75,,,30.82,,0,0,0,0,,6.04,,--,,61.83,--,,--,,--,--,,--,--
MOTHERSON,Samvardhana Motherson International Ltd.,,,315.8,315.8,"6,427.20","6,427.20","6,743.00",,"3,426.50",0,108,0,"3,534.50",,"1,353.50",623.9,"1,286.20",1.8,"3,265.40","13,542.90",,,"1,675.90",0,28.1,83.5,"1,787.50","5,584.90",40.1,"2,375.20",95,"9,882.70",,1.2,554.4,518.5,255.6,305.6,"2,024.90","3,660.20","13,542.90",,,"1,464.90",,0,0,0,0,,"2,505.00",,--,,--,922.6,,296.81,,--,18.6,,1.2,--
MOTOGENFIN,Motor and General Finance Ltd.,,,19.36,19.36,34.72,60.67,80.04,,0,0,37.75,0.97,38.72,,3.83,0,58.26,0.82,62.92,181.67,,,25.95,0,0,29.77,55.72,6.52,3.36,0.35,0,65.94,,0,113.56,0.59,0.23,0,1.35,115.73,181.67,,,3.03,,0,0,0,0,,0,,--,,--,--,,9.27,,6.52,0,,--,--
MPHASIS,MphasiS Ltd.,,,187.05,187.05,"4,123.00","4,123.00","4,310.05",,0,0,510.31,0,510.31,,188.11,504.34,390.46,40.84,"1,123.75","5,944.11",,,588.23,7.54,0.66,0,596.42,"1,606.19",93.13,45.49,550.64,"2,891.87",,773.97,0,594.45,653.8,135.87,894.14,"3,052.24","5,944.11",,,"1,298.12",,0,0,0,0,,"1,654.00",,--,,--,"4,995.00",,129.3,,--,"1,422.88",,--,100
MRF,MRF Ltd.,,,4.24,4.24,"13,174.62","13,174.62","13,178.86",,811.76,378.5,496.85,211.25,"1,898.36",,40.82,"4,244.86","2,696.95",199.73,"7,182.36","22,259.58",,,"9,366.83",24.31,"1,001.03",0,"10,392.17","1,150.34",0,2.67,562.58,"12,107.76",,"4,725.83","2,880.33","2,220.50",105.34,6.77,213.05,"10,151.82","22,259.58",,,0,,"2,430.74",0,0,263.16,,61.57,,--,,"1,113.26",16.03,,1.78,,"1,128.62",21.72,,--,"4,725.83"
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,,"1,752.66","1,752.66","5,775.70","5,775.70","7,528.37",,"9,922.25",0,976.71,114.17,"11,013.12",,"5,436.99","3,997.66","2,217.33",552.6,"12,204.57","30,746.06",,,"13,691.50",8.12,"2,359.25",7.8,"16,066.66","3,394.84",418.78,122.58,"1,008.21","21,011.07",,0,"6,609.87","2,416.47",52.06,14.89,641.7,"9,734.99","30,746.06",,,"1,412.74",,0,0,0,0,,"2,767.41",,--,,559.35,--,,--,,--,"3,394.84",,--,--
MSPL,MSP Steel & Power Ltd.,,,385.42,385.42,-86.33,-86.33,299.09,,542.18,0,0,1.16,543.34,,177.2,123.36,71.83,1.99,374.39,"1,501.88",,,854.2,0.39,0.59,0,855.18,32.71,30.92,1.87,1.85,922.54,,0,376.73,54.84,26.58,0,121.18,579.34,"1,501.88",,,298.48,,0,0,0,0,,62.02,,--,,--,--,,4.75,,0.21,2.6,,--,--
MTNL,Mahanagar Telephone Nigam Ltd.,,,630,630,"-16,669.88","-16,669.88","-16,039.88",,"18,172.18",0,485.29,238.59,"18,896.06",,"5,673.87",689.34,"3,960.61",170.75,"10,494.57","13,350.75",,,"3,698.67","2,431.86",184.25,36.59,"6,351.37",106.13,0,196.34,556.86,"7,210.70",,0,8.75,764.59,259.3,"3,659.00","1,448.41","6,140.05","13,350.75",,,"8,855.40",,0,0,0,0,,0.12,,--,,--,0.44,,--,,--,106.13,,--,--
MUNJALSHOW,Munjal Showa Ltd.,,,8,8,633.4,633.4,641.39,,0,0,0.04,11.74,11.78,,0,126.25,18.27,3.72,148.25,801.42,,,132.58,1.46,0.99,0,135.12,52.26,3,1.88,63.66,255.92,,240,88.04,196.49,10.94,5.75,4.27,545.5,801.42,,,8.37,,0,0,0,0,,153.06,,--,,--,0.53,,4,,--,52.26,,12.1,227.91
MURUDCERA,Murudeshwar Ceramics Ltd.,,,52.34,52.34,280.8,280.8,333.14,,14.71,13.87,3.06,0,31.64,,0,18.79,87.79,0.65,107.23,472.01,,,297.27,0,7.69,0,304.96,3.9,0,0,7.8,316.67,,0,104.5,31.65,3.4,0,15.8,155.34,472.01,,,23.68,,0,0,0,3.38,,0,,--,,--,--,,--,,--,--,,--,--
NACLIND,Nacl Industries Ltd.,,,19.62,19.62,391.86,391.86,411.48,,71.49,10.76,14.02,7.49,103.76,,112.63,274.06,63.59,2.43,452.71,967.95,,,189.21,1.49,27.48,0,226.17,30.22,0,0,19.18,275.57,,0,228.3,335.82,74.84,0,53.42,692.38,967.95,,,15,,0,0,0,0,,312.17,,--,,--,328.8,,0.69,,--,30.22,,--,--
NAGREEKEXP,Nagreeka Exports Ltd.,,,6.26,8.76,94.54,94.54,103.3,,39.11,11.48,0,0.19,50.79,,151.11,11.02,29.04,6.63,197.8,351.89,,,118.03,0,0,0,118.03,7.57,0,1.23,1.21,128.04,,0,92.4,22.27,4.82,1.65,102.71,223.85,351.89,,,24.79,,0,0,0,0.01,,8.25,,--,,268.3,--,,0.75,,3.4,4.17,,--,--
NAHARCAP,Nahar Capital and Financial Services Ltd.,,,8.37,8.37,702.26,702.26,710.64,,0,5.45,0.62,0.05,6.12,,6.09,0.07,8.39,0,14.55,731.31,,,0.01,0,0.07,55.64,55.72,0,0,0,2.2,57.92,,589.61,28.33,0,8.13,44.85,2.47,673.38,731.31,,,12.63,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,,40.03,62.09,597.53,597.53,659.61,,107.39,0,2.78,0,110.16,,517.77,91.77,89.55,1.41,700.49,"1,566.85",,,487.65,0,11.53,46.02,545.2,80.25,0,10.6,0.33,636.39,,0,514.31,197.94,1.23,0.55,216.43,930.46,"1,566.85",,,127.8,,0,0,0,0,,13.16,,--,,267.04,--,,1.6,,0.02,80.23,,--,--
NAHARPOLY,Nahar Poly Films Ltd.,,,12.58,12.58,268.75,268.75,281.33,,42.8,0,0,0,42.8,,12.74,63.13,8.77,0.4,85.04,409.17,,,28.2,0,171.71,0,199.91,122.47,0.36,2.2,0,324.95,,0,20.6,11.3,1.26,0.04,51.03,84.22,409.17,,,81.33,,0,0,0,0,,42.77,,--,,--,12.58,,--,,--,2.58,,--,--
NAHARSPING,Nahar Spinning Mills Ltd.,,,18.05,18.05,879.86,879.86,897.91,,191.12,22.96,0,0,214.07,,856.84,32.15,198.58,2.51,"1,090.09","2,202.07",,,716.27,0.12,27.66,7.6,751.65,61.32,0,25.3,8.31,846.58,,0,740.39,309.44,1.76,0,303.9,"1,355.49","2,202.07",,,52.01,,0,0,0,0,,41.34,,--,,"1,125.67",--,,--,,58.75,2.58,,--,--
NATCOPHARM,Natco Pharma Ltd.,,,36.5,36.5,"4,037.00","4,037.00","4,091.10",,0,41.3,2,99.6,142.9,,255.1,139.5,111.1,12.8,518.5,"4,752.50",,,"1,996.50",9.4,223.4,0,"2,229.30",302.4,0,27.1,32.7,"2,591.50",,34.6,769.2,399.8,262.8,12.9,681.7,"2,161.00","4,752.50",,,42.8,,0,0,0,0,,223.1,,--,,--,"1,119.40",,5.73,,72.1,49,,47.7,19
NATHBIOGEN,Nath Bio-Genes Ltd.,,,19,19,594.27,594.27,613.28,,0.65,0,0,2.57,3.23,,94.37,45.23,32.91,0.49,173,789.51,,,233.31,13.62,0,0,246.93,5.05,0,0.24,13.41,265.62,,0,226.3,109.39,29.22,155.36,3.62,523.89,789.51,,,62.41,,0,4.34,4.34,0,,0.24,,--,,1.45,--,,--,,--,5.05,,--,--
NATIONALUM,National Aluminium Company Ltd.,,,918.32,918.32,"9,762.38","9,762.38","10,680.70",,0,893.72,453.02,633.34,"1,980.08",,46.11,939.54,904.69,159.46,"2,049.80","14,710.58",,,"7,317.28",343.18,"1,431.06",0,"9,235.91",313.25,0,85.95,769.14,"10,404.25",,248.38,"1,476.32",147.39,"1,749.78",30.16,654.3,"4,306.33","14,710.58",,,"3,553.26",,0,0,0,0,,277.84,,--,,"5,060.72",--,,459.16,,--,313.25,,248.38,--
NAUKRI,Info Edge India Ltd.,,,128.52,128.52,"4,435.67","4,435.67","4,564.20",,0.07,0,44.84,0,44.91,,0,60.07,570.5,66.21,696.78,"5,305.89",,,31.84,75.32,0,0,107.15,"1,500.04",36.25,0,669.41,"2,312.84",,0,0,5.39,635.15,0,"2,352.51","2,993.04","5,305.89",,,1.04,,0,0,0,0,,25.38,,--,,78.77,--,,103.59,,--,"1,500.04",,--,--
NAVKARCORP,Navkar Corporation Ltd.,,,150.52,166.95,"1,664.56","1,664.56","1,831.51",,453.37,0,15.26,6.58,475.2,,14.32,21.35,145.69,4.75,186.11,"2,492.82",,,"2,165.85",10.51,42.25,49.16,"2,267.77",0,27.13,0,23.32,"2,318.22",,0,6.22,107.34,6.92,0.34,53.79,174.6,"2,492.82",,,11.68,,0,0,0,0,,0,,--,,--,--,,91.42,,--,--,,--,--
NAVNETEDUL,Navneet Education Ltd.,,,45.77,45.77,993.09,993.09,"1,038.86",,0,0,20.37,0,20.37,,0,69.45,53.7,28.14,151.29,"1,210.52",,,176.88,2.78,22.12,14.96,216.74,292.13,4.84,23.87,9.36,546.94,,0,401.57,142.49,20.58,8.58,90.36,663.58,"1,210.52",,,32.72,,0,0,0,0,,15.48,,--,,--,374.06,,40.46,,4.44,287.69,,--,--
NBIFIN,NBI Industrial Finance Company Ltd.,,,1.23,1.23,"2,539.97","2,539.97","2,541.19",,0,122.72,0.02,0.55,123.29,,0,0,0.07,0,0.07,"2,664.55",,,0.01,0,0,0,0.01,0,0,0,0.65,0.66,,"2,623.74",0,0,39.6,0,0.55,"2,663.89","2,664.55",,,0,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,14.34
NCC,NCC Ltd.,,,121.97,121.97,"5,247.46","5,247.46","5,369.43",,98.6,0,22.96,44.98,166.54,,"1,427.91","3,690.40","1,991.10",57.14,"7,166.55","12,702.52",,,"1,038.58",0.71,21.53,178.39,"1,239.21","1,058.82",41.14,146.06,607.14,"3,092.37",,15.03,526.8,"2,520.60",438.51,154.02,"5,955.19","9,610.15","12,702.52",,,870.24,,0,0,0,85.95,,0.09,,--,,--,1.25,,20.67,,--,980.18,,--,--
NCLIND,NCL Industries Ltd.,,,45.23,45.23,619.5,619.5,664.74,,236.58,81.93,5.65,3.27,327.43,,29.66,73.08,201.63,2.03,306.41,"1,298.58",,,789.44,0,60.54,0,849.98,30.01,0,0,77.7,957.7,,0,105.12,104.03,70.82,0,60.91,340.88,"1,298.58",,,227.99,,2.68,0,0,5.01,,0.03,,--,,--,0.37,,--,,--,30.01,,--,--
NDGL,Naga Dhunseri Group Ltd.,,,1,1,139.93,139.93,140.93,,0,1.01,0.13,0.03,1.16,,0,0,4.54,0,4.54,146.63,,,5.12,0,0,6.61,11.72,0,0,0,5.05,16.77,,122.61,0,0,0.67,0,6.57,129.85,146.63,,,0,,0,0,0,0,,0,,--,,--,--,,0.85,,--,--,,--,23.27
NDL,Nandan Denim Ltd.,,,48.05,48.05,422.98,422.98,471.03,,262.25,2.3,1.94,0,266.48,,203.61,119.69,118.31,4.1,445.71,"1,183.22",,,502.49,0.07,2.08,0,504.63,0.29,0,0,14.07,519,,0,205.48,278.41,30.32,0,150.01,664.22,"1,183.22",,,74.92,,0,0,0,0,,45.97,,--,,74.99,--,,20.28,,--,0.14,,--,--
NDLVENTURE,NDL Ventures Ltd.,,,24.05,24.05,209.14,209.14,233.19,,236.39,0,123.77,6.81,366.98,,570.8,211.42,302.71,0.77,"1,085.70","1,685.87",,,765.72,71.32,5.5,0,842.54,348.05,181.76,0,66.56,"1,438.91",,1.07,43.22,49.9,88.74,0.22,63.81,246.96,"1,685.87",,,782.24,,0,0,0,0,,239.16,,--,,--,--,,--,,--,348.05,,--,--
NECCLTD,North Eastern Carrying Corporation Ltd.,,,50.2,50.2,44.52,44.52,94.72,,1.59,0,0,0,1.59,,84.57,3.98,7.36,4.16,100.08,196.39,,,9.02,4.8,0,0,13.83,0,0.77,2.92,0,17.52,,0,0,104.33,5.53,69.01,0,178.87,196.39,,,2.84,,0,0,0,0,,0,,--,,--,--,,37.65,,--,--,,--,--
NECLIFE,Nectar Lifesciences Ltd.,,,22.43,22.43,"1,038.31","1,038.31","1,060.73",,128.24,83.38,2.72,7.74,222.07,,712.01,342.15,131.63,1.61,"1,187.39","2,470.20",,,733.52,38.36,98.63,0,870.52,0.57,0,0,110.45,981.54,,0.46,838.06,374.59,25.43,0.43,249.69,"1,488.66","2,470.20",,,93.25,,629.71,23.03,23.03,7.37,,6.87,,0.31,,754.58,--,,--,,--,0.57,,0.5,0
NELCAST,Nelcast Ltd.,,,17.4,17.4,412.69,412.69,430.09,,107.47,37.03,0,0,144.5,,73.69,127.96,59.17,1.6,262.42,837.01,,,427.36,0.57,1.53,0,429.46,39.03,0,0,3.12,471.61,,0,118.41,164.19,65.09,0,17.71,365.39,837.01,,,16.29,,0,0,0,0,,14.76,,--,,--,123.4,,8.24,,--,--,,--,--
NEOGEN,Neogen Chemicals Ltd.,,,23.33,23.33,159.79,159.79,183.13,,116.1,8.16,7.74,3.03,135.03,,85.79,66.09,20.93,1.12,173.92,492.07,,,126.38,0.33,114.65,0,241.36,0.45,0,0,9.69,251.5,,0,114.03,78.55,1.21,0.41,46.37,240.57,492.07,,,66.04,,0,0.83,0.83,0,,89.41,,--,,--,79.34,,15.5,,--,0.45,,--,--
NESCO,NESCO Ltd.,,,14.09,14.09,"1,512.40","1,512.40","1,526.49",,0,35.87,128.71,5.38,169.96,,0,10.59,111.64,0.36,122.59,"1,819.04",,,84.65,2.29,50.73,671.77,809.72,685.72,0,4.34,110.3,"1,610.08",,124.56,7.35,29.6,5.83,0,41.63,208.97,"1,819.04",,,55.38,,0,0,0,0,,1.56,,--,,--,0.81,,11.38,,--,685.72,,--,124.56
NEWGEN,Newgen Software Technologies Ltd.,,,69.31,69.31,556.69,556.69,633.49,,0,0,10.92,28.44,39.36,,0,23.87,141.78,4.47,170.12,842.97,,,199.22,0.64,0,0,199.86,14.2,19.14,3.38,43.39,279.97,,83.17,0,175.41,198.73,1.59,104.09,563,842.97,,,0,,0,0,0,0,,78.65,,--,,--,413.48,,43.97,,--,--,,--,83.17
NFL,National Fertilizers Ltd.,,,490.58,490.58,"1,680.86","1,680.86","2,171.44",,648.01,13.46,"2,148.57",201.47,"3,011.51",,"1,135.11",730.17,"1,101.77",293.44,"3,260.49","8,443.44",,,"3,612.65",1.31,862.43,1.11,"4,477.50",447.65,0,5.59,9.13,"4,939.87",,0,438.03,"2,634.09",42.22,2.85,386.38,"3,503.57","8,443.44",,,516.84,,0,0,0,0,,"1,640.79",,--,,--,12.47,,--,,--,447.65,,--,--
NH,Narayana Hrudayalaya Ltd.,,,204.36,204.36,885.28,885.28,"1,089.64",,322.66,11.19,178.1,22.67,534.62,,12.18,309.76,130.93,23.52,476.39,"2,100.65",,,"1,045.86",24.02,3.48,0,"1,075.01",645.32,0,54.27,37.95,"1,812.55",,0,22.81,154.39,56.19,13.07,41.65,288.11,"2,100.65",,,414.83,,0,2.93,2.93,0,,5.44,,--,,--,56.05,,199.65,,--,645.32,,--,--
NIACL,New India Assurance Company Ltd.,,,824,824,"23,920.59","23,920.59","24,744.59",,0,0,"12,936.52",0,"12,936.52",,0,0,"39,477.36","14,261.21","53,738.58","91,419.69",,,394.89,12.13,15.66,0,422.68,"66,358.22",251.1,318.85,"1,230.42","68,581.28",,0,0,0,"11,682.60","11,155.82",0,"22,838.41","91,419.69",,,58.87,,0,0,0,0,,"1,061.56",,--,,--,760.23,,808.15,,--,--,,--,--
NIBL,NRB Industrial Bearings Ltd.,,,4.85,4.85,0.86,0.86,5.7,,46.27,0,0.87,0.25,47.39,,53.54,21.02,4.83,0.47,79.86,132.95,,,80.25,0.07,2.65,0,82.97,5.25,0,0,2.34,90.56,,0,21.81,15.01,4.26,0,1.32,42.39,132.95,,,0.08,,0,0,0,0,,0.12,,--,,--,15.85,,--,,--,5.25,,--,--
NILAINFRA,Nila Infrastructures Ltd.,,,39.39,39.39,104.52,104.52,143.91,,115.61,7.56,0.93,0.9,125,,10.5,48.44,36.58,0.92,96.44,365.34,,,5.59,0.01,0,32.62,38.22,17.94,0,89.76,7.3,153.22,,0,28.9,65.04,18.94,0.16,99.09,212.12,365.34,,,0.04,,0,0,0,0,,0,,--,,--,--,,--,,--,17.94,,--,--
NILKAMAL,Nilkamal Ltd.,,,14.92,14.92,"1,038.29","1,038.29","1,053.21",,28.54,8.5,217.55,4.17,258.76,,0,173.26,103.1,10.77,287.14,"1,599.11",,,589.73,0.93,18.71,0,609.37,76.88,0,22.64,26.21,735.1,,10,453.05,257.43,67.53,7.97,68.03,864.01,"1,599.11",,,62.7,,0,0,0,0,,214.42,,--,,--,48.73,,--,,--,76.45,,--,--
NITCO,Nitco Ltd.,,,71.86,221.86,-141.13,-141.13,80.73,,307.23,0,0.7,2.15,310.08,,0,125.78,373.09,3.4,502.26,893.07,,,392.12,0,3.11,0,395.23,6.95,0,0,49.06,451.24,,0,228.5,99.15,11.88,59.31,43,441.83,893.07,,,326.22,,0,0,0,0,,4.44,,--,,46.61,--,,--,,--,6.95,,--,--
NITINSPIN,Nitin Spinners Ltd.,,,56.22,56.22,507.13,507.13,563.35,,563.89,53.51,0,19.71,637.11,,283.28,54.77,136.22,1.59,475.86,"1,676.32",,,"1,058.52",1.21,1.57,0,"1,061.30",0,0,0,11.68,"1,072.98",,0,354.68,165.85,0.85,0,81.97,603.35,"1,676.32",,,0,,125.32,0,0,0.69,,18.02,,--,,--,975.68,,--,,--,--,,--,--
NKIND,NK Industries Ltd.,,,6.01,6.01,-502.84,-343.99,-337.98,,0,0,626.41,3.64,630.05,,0,0.85,2.05,1.19,4.09,296.16,,,125.77,0,5.12,0,130.89,1.76,21.77,9.74,105.74,269.91,,0,1.41,21.76,1.47,1.45,0.17,26.26,296.16,,,409.91,,0,0,0,0,,0,,--,,--,--,,1.8,,--,1.76,,--,--
NOCIL,NOCIL Ltd.,,,166.22,166.22,"1,101.82","1,101.82","1,273.50",,0,95.63,3.86,15.63,115.12,,0,170.96,33.98,5.34,210.28,"1,598.90",,,890.16,1.14,13.97,0.44,905.71,49.75,0,0,33.29,988.75,,32.39,165.25,308.56,79.65,0,24.3,610.15,"1,598.90",,,38.95,,149.26,0,0,0,,2.34,,--,,302.44,--,,97.3,,18.68,6.03,,--,32.39
NORBTEAEXP,Norben Tea and Exports Ltd.,,,11.75,11.75,3.1,3.1,14.85,,4.35,0,0,0.44,4.8,,2.31,0.5,0.45,0.06,3.31,22.96,,,20.19,0,0,0,20.19,0,0.81,0,0.62,21.62,,0,0.54,0.28,0.22,0.01,0.3,1.35,22.96,,,1.16,,0,0,0,0,,0,,--,,--,--,,--,,--,--,,--,--
NRAIL,NR Agarwal Industries Ltd.,,,17.02,17.02,459.48,459.48,476.49,,46.07,51.16,53.83,3.9,154.96,,65.54,134.54,100.92,0.57,301.56,933.02,,,572.38,11.57,29.03,0,612.99,0.24,0,0,7.89,621.11,,0,138.94,123.06,7.27,0.16,42.48,311.9,933.02,,,46.1,,0,0,0,0,,332.63,,--,,232.49,--,,--,,0.24,0,,--,--
NRBBEARING,NRB Bearings Ltd.,,,19.38,19.38,490.16,490.16,509.54,,89.41,13.82,1.77,0,105,,106.43,111.25,61.77,11.07,290.52,905.06,,,313.11,0.15,3.97,0,319.53,31.32,0,5,42.62,398.47,,0,183.55,209.23,66.34,15.48,31.99,506.59,905.06,,,67.63,,0,0,0,0,,31.41,,--,,--,183.97,,18,,4.2,0.25,,--,--
NTPC,NTPC Ltd.,,,"9,696.67","9,696.67","109,288.82","109,288.82","118,985.49",,"151,229.62","9,160.99","2,582.49",826.25,"163,799.35",,"12,859.74","7,182.47","33,116.29","7,276.05","60,434.55","343,219.39",,,"163,892.12",556.74,"75,343.60",0,"239,887.36","28,125.65",0,"1,498.12","14,978.86","284,489.99",,499.99,"9,178.94","13,701.72","2,338.46",416.82,"32,593.47","58,729.40","343,219.39",,,"127,550.29",,0,0,0,"1,144.69",,"1,735.64",,--,,--,--,,"1,616.11",,93.3,3.78,,--,499.99
NUCLEUS,Nucleus Software Exports Ltd.,,,29.04,29.04,617.9,617.9,646.94,,0,1.33,0.77,9.93,12.03,,0,13.86,175.37,2.24,191.47,850.44,,,31.24,1.25,0.45,0,32.99,191.44,0,1.67,41.68,267.78,,457.29,0,77.41,23.58,0.11,24.27,582.66,850.44,,,1.33,,0,0,0,0,,28.33,,--,,--,259.71,,28.32,,86.87,108.81,,84.02,374.06
OAL,ORIENTAL AROMATICS Ltd.,,,16.83,16.83,540.63,540.63,557.46,,0,26.67,0.24,2.46,29.37,,77.86,71.3,8.26,1.36,158.77,745.6,,,191.26,45.21,12.49,0,248.96,9.6,0,0,11.99,270.56,,0,227.59,189.13,17.11,0,41.22,475.04,745.6,,,20.9,,0,0,0,0,,233.04,,--,,--,176.39,,8.41,,--,--,,--,--
